# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "12" "-t" "transcript" "-g" "gene_id" "-a" "tb927_3_ks_st_sc_st_tr.gtf" "-o" "DE927/tb927_3_ks_counts_final.txt" "B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam" "B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam" "B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam" "B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam" "B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam" "B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam" "B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam" "B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam" "B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam" "P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam" "P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam" "P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam" "P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam" "P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam" "P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam" "P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam" "P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam" "P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam	B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam	B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam	B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam	B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam	B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam	B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam	B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam	B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam	P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam	P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam	P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam	P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam	P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam	P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam	P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam	P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam	P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam
Tb927.8.1350	Tb927_08_v5.1	430515	431747	-	1233	1605	1440	1299	1212	1208	1343	1629	1352	1517	2327	2162	1717	1653	2403	2034	1587	1980	2145
Tb927.8.1360	Tb927_08_v5.1	432137	444849	-	12713	4376	4271	4398	1893	1575	2188	677	608	1362	9593	9757	7433	3580	4076	4425	979	1140	979
Tb927.8.1370	Tb927_08_v5.1	444971	445514	-	544	512	475	461	574	828	734	2798	2585	2689	985	775	581	713	986	867	1058	1539	1327
Tb927.8.1380	Tb927_08_v5.1	445971	447330	+	1360	1602	1422	1337	1229	1539	1455	4610	4389	3808	1671	1406	943	962	1381	1217	2377	3369	3010
Tb927.8.1381	Tb927_08_v5.1	454111	454229	-	119	15	15	25	9	10	8	514	331	644	19	15	10	2	6	2	17	23	76
Tb927.8.1382	Tb927_08_v5.1	454846	454964	-	119	29	21	24	13	17	19	534	361	691	22	13	8	10	2	3	55	29	65
Tb927.8.1383	Tb927_08_v5.1	455582	455700	-	119	24	30	29	17	11	12	546	352	649	23	22	12	7	2	2	59	48	70
Tb927.8.1384	Tb927_08_v5.1	456318	456436	-	119	14	17	18	14	5	9	496	320	652	17	15	13	0	0	2	35	18	61
Tb927.8.1385	Tb927_08_v5.1	457054	457172	-	119	19	21	18	7	13	13	501	296	605	9	7	6	5	2	2	30	22	56
Tb927.8.1386	Tb927_08_v5.1	457790	457908	-	119	25	7	17	12	13	7	455	315	630	11	10	7	1	3	1	23	32	68
Tb927.8.1387	Tb927_08_v5.1	458526	458644	-	119	19	16	16	7	9	6	508	306	676	15	13	5	2	4	2	21	33	44
Tb927.8.1388	Tb927_08_v5.1	459261	459379	-	119	24	9	14	14	9	10	541	315	577	17	15	6	3	4	1	20	24	62
Tb927.8.1389	Tb927_08_v5.1	460411	460441	-	31	3	3	3	4	0	2	20	12	9	1	6	9	1	3	3	10	14	17
Tb927.8.1390	Tb927_08_v5.1	460827	461729	+	903	585	477	469	285	327	363	622	543	462	439	351	286	138	171	201	591	798	705
Tb927.8.1400	Tb927_08_v5.1	462702	463460	+	759	563	512	539	427	360	450	895	726	792	446	406	312	153	208	232	727	947	826
Tb927.8.1410	Tb927_08_v5.1	464007	466752	+	2746	2259	1868	2053	2187	2340	2552	1981	1653	1870	3464	2863	2087	2381	2814	2698	2316	2884	2409
Tb927.8.1420	Tb927_08_v5.1	466574	468329	+	1756	3143	2813	2646	3361	3778	4070	3248	2604	3296	4719	4521	3324	3537	4441	4148	2966	3639	3199
Tb927.8.1430	Tb927_08_v5.1	468547	469069	+	523	717	636	606	598	782	761	1461	1291	1193	1267	1077	718	874	1268	1115	1105	1437	1277
Tb927.8.1440	Tb927_08_v5.1	469240	470168	+	929	903	904	859	892	1123	1198	2073	1709	1665	2346	2362	1732	2656	3629	2997	1906	2514	2180
Tb927.8.1450	Tb927_08_v5.1	470342	471897	+	1556	2447	2249	2054	1939	1842	2056	1963	1498	1550	2925	2682	1991	1940	2509	2313	2676	3424	2932
Tb927.8.1460	Tb927_08_v5.1	472418	474552	+	2135	3437	3261	3033	2367	2151	2118	2532	2072	2072	1088	875	732	248	287	325	1342	1612	2137
Tb927.8.1470	Tb927_08_v5.1	475840	477798	+	1959	2705	2478	2403	2097	2026	2160	1757	1389	1643	3132	3067	2544	2295	2889	2664	2435	3099	2620
Tb927.8.1480	Tb927_08_v5.1	478006	485829	+	7824	6886	6601	6532	3192	2440	3109	736	732	1140	11748	11515	9250	4587	5313	5378	1784	2303	1672
Tb927.8.1490	Tb927_08_v5.1	485964	486506	+	543	1147	995	972	1095	1178	1242	1524	1226	1056	2272	1986	1560	2176	2953	2610	1348	1739	1449
Tb927.8.1500	Tb927_08_v5.1	487214	490779	+	3566	9851	8822	8762	10027	10609	11215	4478	3505	4216	11090	10148	7442	8341	9970	9702	4453	5424	5057
Tb927.8.1510	Tb927_08_v5.1	490250	494620	+	4371	8184	7564	7507	6558	6885	7946	4787	4287	6626	12287	12265	8950	7992	9940	9355	5143	5889	8450
Tb927.8.1520	Tb927_08_v5.1	494959	496260	+	1302	2230	2092	1933	1498	1322	1663	2467	1971	2233	3541	3233	2597	1907	2292	2259	4168	5192	4297
Tb927.8.1530	Tb927_08_v5.1	496560	499061	+	2502	2885	2900	2770	1882	1623	1841	2270	1755	2007	4339	4178	3121	1525	1921	1838	5039	6569	5377
Tb927.8.1540	Tb927_08_v5.1	499185	501987	+	2803	4127	3971	3550	2798	2540	2696	725	543	659	4445	4021	2917	2595	3242	2966	2154	2456	1803
Tb927.8.1550	Tb927_08_v5.1	502944	505552	+	2609	6614	6035	5614	5064	5648	4877	1076	955	840	10236	9525	7134	6874	8019	7544	2424	2825	2098
Tb927.8.1560	Tb927_08_v5.1	507863	510107	+	2245	3382	3053	2961	2762	2692	2803	1409	1237	1351	3495	3142	2427	2417	2849	2519	2218	2698	2097
Tb927.8.1570	Tb927_08_v5.1	510700	512565	+	1866	3370	3232	3146	4225	4329	4644	1927	1626	1936	4713	4461	3191	4234	5360	4995	1902	2329	2017
Tb927.8.1580	Tb927_08_v5.1	513888	515874	+	1987	2417	2495	2296	2208	2072	2279	5237	4409	3475	3853	3577	2481	1645	2267	2072	4809	7185	5275
Tb927.8.1590	Tb927_08_v5.1	516038	530691	+	14654	11359	9568	10379	4579	3476	4547	310	351	960	15574	12467	9065	4922	5058	5989	355	473	300
Tb927.8.1600	Tb927_08_v5.1;Tb927_08_v5.1	530856;531301	533364;533364	+;+	2509	6695	6240	6035	8435	9369	10127	4306	3555	4021	10403	9057	6570	8260	9347	9107	3875	5089	4421
Tb927_08_v4.snoRNA.0025	Tb927_08_v5.1	533529	533606	+	78	410	422	409	265	283	270	2000	2045	1532	375	290	193	50	85	86	561	833	908
Tb927_08_v4.snoRNA.0016	Tb927_08_v5.1	533634	533716	+	83	531	483	439	333	345	312	2206	2423	1821	458	349	196	63	90	92	660	1029	1066
Tb927_08_v4.snoRNA.0006	Tb927_08_v5.1	533809	533882	+	74	561	523	433	283	374	326	2740	2734	2061	488	339	208	74	86	116	699	1043	1147
Tb927_08_v4.snoRNA.0001	Tb927_08_v5.1	533918	534035	+	118	559	570	465	293	387	369	2765	2707	2277	480	453	268	76	100	160	675	1048	1234
Tb927_08_v4.snoRNA.0026	Tb927_08_v5.1	534178	534255	+	78	419	491	380	310	286	297	2320	2263	1785	424	341	232	58	87	126	573	987	977
Tb927_08_v4.snoRNA.0017	Tb927_08_v5.1	534283	534365	+	83	506	558	438	330	351	332	2336	2442	1892	462	305	220	59	95	141	707	1084	1056
Tb927_08_v4.snoRNA.0007	Tb927_08_v5.1	534458	534531	+	74	457	456	432	279	359	275	2540	2616	1871	356	281	211	52	97	110	741	981	1003
Tb927_08_v4.snoRNA.0002	Tb927_08_v5.1	534567	534684	+	118	309	336	322	194	239	212	2062	2081	1491	251	212	163	38	62	78	573	744	754
Tb927_08_v4.snoRNA.0027	Tb927_08_v5.1	534827	534904	+	78	449	479	407	237	254	302	2068	2150	1609	377	275	165	52	73	87	521	915	965
Tb927_08_v4.snoRNA.0018	Tb927_08_v5.1	534932	535014	+	83	532	557	442	313	334	353	2233	2434	1916	481	311	191	60	86	107	629	1062	1065
Tb927_08_v4.snoRNA.0008	Tb927_08_v5.1	535107	535180	+	74	518	553	421	259	388	335	2754	2674	2059	449	335	216	56	86	110	740	1098	1080
Tb927_08_v4.snoRNA.0003	Tb927_08_v5.1	535216	535333	+	118	521	583	485	283	398	369	2885	2689	2272	445	442	274	69	97	139	740	1118	1169
Tb927_08_v4.snoRNA.0028	Tb927_08_v5.1	535476	535553	+	78	464	486	379	288	298	295	2215	2242	1767	413	363	227	66	69	109	633	947	1018
Tb927_08_v4.snoRNA.0019	Tb927_08_v5.1	535581	535663	+	83	515	524	424	300	303	299	2322	2382	1834	454	345	202	73	83	116	684	1044	1049
Tb927_08_v4.snoRNA.0009	Tb927_08_v5.1	535756	535829	+	74	516	483	357	263	322	264	2618	2569	2003	399	292	196	54	91	90	680	978	1031
Tb927_08_v4.snoRNA.0004	Tb927_08_v5.1	535865	535982	+	118	361	383	261	155	247	190	2110	2094	1562	274	194	144	37	75	71	494	749	769
Tb927_08_v4.snoRNA.0029	Tb927_08_v5.1	536125	536202	+	78	436	464	378	250	282	268	2048	2118	1604	425	298	179	39	67	98	569	868	925
Tb927_08_v4.snoRNA.0020	Tb927_08_v5.1	536230	536312	+	83	538	533	422	287	337	291	2239	2494	1889	477	328	209	50	77	118	693	1062	1057
Tb927_08_v4.snoRNA.0010	Tb927_08_v5.1	536405	536478	+	74	535	470	447	266	330	293	2620	2681	2020	434	321	210	63	66	122	719	1108	1095
Tb927_08_v4.snoRNA.0005	Tb927_08_v5.1	536514	536631	+	118	453	414	393	220	272	278	2398	2347	1847	349	328	202	53	61	123	634	949	1005
Tb927_08_v4.snoRNA.0030	Tb927_08_v5.1	536774	536851	+	78	280	236	220	157	169	154	1184	1319	1093	208	188	115	22	47	49	341	490	567
Tb927_08_v4.snoRNA.0021	Tb927_08_v5.1	536879	536961	+	83	215	174	142	116	127	114	820	926	813	162	125	79	18	34	41	248	350	421
Tb927.8.1610	Tb927_08_v5.1	537132	538806	+	1675	2449	2304	2124	1565	1444	1514	3163	2444	2095	5688	5486	4195	1106	1429	1463	3089	4118	3691
Tb927.8.1620	Tb927_08_v5.1	539325	541194	+	1870	2580	2290	2286	1753	1620	1603	3504	2627	2354	6022	5763	4292	1222	1461	1626	3336	4420	4002
Tb927.8.1630	Tb927_08_v5.1	541518	543592	+	2075	2684	2429	2271	1799	1653	1648	3436	2747	2450	6212	5893	4451	1231	1531	1598	3463	4426	4100
Tb927.8.1640	Tb927_08_v5.1	543711	546361	+	2651	2842	2587	2507	1849	1833	1796	6063	4883	5514	6442	6611	4824	1311	1615	1753	4545	6236	6035
Tb927.8.1650	Tb927_08_v5.1	545906	548434	+	2529	2031	1707	1665	1045	871	901	2797	2356	3096	1018	966	721	249	375	318	1444	1958	1970
Tb927_08_v4.snoRNA.0011	Tb927_08_v5.1	549674	549769	+	96	138	120	114	78	91	105	204	213	211	107	115	79	34	45	44	197	259	252
Tb927_08_v4.snoRNA.0012	Tb927_08_v5.1	549815	549881	+	67	33	49	32	30	36	42	68	68	80	28	44	27	10	10	16	64	93	74
Tb927_08_v4.snoRNA.0031	Tb927_08_v5.1	549933	550026	+	94	34	53	50	30	26	36	74	62	90	31	36	21	8	13	13	50	91	75
Tb927_08_v4.snoRNA.0015	Tb927_08_v5.1	550193	550259	+	67	14	17	19	10	11	16	26	25	28	14	8	12	4	7	8	23	31	29
Tb927_08_v4.snoRNA.0033	Tb927_08_v5.1	550311	550404	+	94	10	14	9	12	7	8	19	20	24	12	4	10	2	5	3	9	26	18
Tb927_08_v4.snoRNA.0013	Tb927_08_v5.1	550571	550637	+	67	121	106	90	65	75	113	190	179	193	84	72	57	21	26	42	172	206	233
Tb927_08_v4.snoRNA.0032	Tb927_08_v5.1	550689	550782	+	94	128	104	113	72	86	118	221	208	225	95	97	70	23	29	45	194	234	256
Tb927_08_v4.snoRNA.0014	Tb927_08_v5.1	550949	551015	+	67	7	6	6	3	3	6	15	12	13	15	11	14	5	11	6	29	30	28
Tb927.8.1660	Tb927_08_v5.1	552495	552753	+	259	18	19	27	13	10	25	22	11	16	50	24	24	27	27	28	47	58	37
Tb927.8.1665	Tb927_08_v5.1	555012	557581	-	2570	1389	1199	1135	912	951	1153	2706	2191	3034	456	313	247	169	189	165	511	539	932
Tb927.8.1670	Tb927_08_v5.1	558245	560376	-	2132	3336	3297	2998	2828	2844	2877	2313	1771	1742	2955	2545	2031	1704	2145	2206	2953	3665	2998
Tb927.8.1680	Tb927_08_v5.1	560516	561559	-	1044	2559	2420	2191	3155	3847	3469	7335	6179	5615	3217	2619	1928	2561	3372	3059	2551	3364	2768
Tb927.8.1690	Tb927_08_v5.1	561674	564289	-	2616	3088	2729	2716	2230	2035	2087	2149	1587	1777	2871	2684	2109	1269	1594	1592	3072	3815	3500
Tb927.8.1700	Tb927_08_v5.1;Tb927_08_v5.1	564780;564780	566839;567149	-;-	2370	4073	3717	3463	2486	2301	2302	1729	1289	1383	2608	2542	2012	1079	1407	1294	2328	2948	2544
Tb927.8.1710	Tb927_08_v5.1	567268	569337	-	2070	3105	2896	2574	2927	3157	3085	2340	1970	1765	3807	3397	2554	2976	3815	3432	2227	2598	2159
Tb927.8.1720	Tb927_08_v5.1	569436	572297	-	2862	3190	3184	2979	1828	1698	1890	2648	2035	2724	6722	6767	4974	1995	2703	2601	3220	4149	3625
Tb927.8.1730	Tb927_08_v5.1	572606	573019	-	414	905	800	758	606	878	853	3454	2775	3492	1269	1146	898	593	741	758	1931	2750	2853
Tb927.8.1740	Tb927_08_v5.1	573200	575944	-	2745	4462	3841	3870	3188	2959	3340	1892	1549	1700	8089	7341	5465	3493	4077	3829	2759	3807	2916
Tb927.8.1750	Tb927_08_v5.1	576397	577010	-	614	2906	2763	2618	5880	8061	8457	5582	4807	5137	4514	3923	2987	4956	6304	5613	2084	2900	2611
Tb927.8.1760	Tb927_08_v5.1	576941	577904	-	964	1549	1742	1583	2429	2355	2845	2485	2019	1863	2680	2556	1723	1692	2312	2069	1411	1981	1660
Tb927.8.1770	Tb927_08_v5.1	577615	581715	-	4101	5609	5887	5501	4493	4091	4639	5019	4449	3271	8947	8999	6539	3109	4270	4177	4372	6149	4756
Tb927.8.1780	Tb927_08_v5.1	581859	587851	-	5993	5978	6136	6102	7621	8605	8785	7925	7995	6733	7997	8669	6394	7113	9179	8539	4293	5757	4862
Tb927.8.1790	Tb927_08_v5.1	588516	589644	-	1129	3385	2996	2939	4902	5513	4929	2237	2364	1931	6793	6099	4352	5568	6917	6594	1866	2471	2058
Tb927.8.1800	Tb927_08_v5.1	589559	591527	-	1969	2578	2323	2249	1865	1885	1941	1999	1682	1372	3959	3451	2488	1698	2195	2102	2946	3988	3012
Tb927.8.1810	Tb927_08_v5.1	591914	592911	-	998	1940	1773	1663	1192	1287	1131	1895	1386	1278	2412	2239	1823	778	1055	944	1877	2760	1993
Tb927.8.1820	Tb927_08_v5.1	593024	594551	-	1528	1763	1629	1597	1108	1038	1165	900	698	891	2851	2787	2087	1524	2048	1853	1916	2540	1890
Tb927.8.1830	Tb927_08_v5.1	594809	596615	-	1807	2396	2104	2141	1365	1158	1376	831	733	811	3800	3545	2763	2061	2416	2299	2414	2963	2252
Tb927.8.1840	Tb927_08_v5.1	596740	603777	-	7038	10761	9212	9246	5751	4761	5678	1042	1018	1730	11788	11514	9048	6707	7185	7449	2082	2654	2175
Tb927.8.1850	Tb927_08_v5.1	603912	605492	-	1581	3175	2928	2758	3018	3105	3289	1978	1508	1575	2597	2411	1804	1766	2205	2026	2074	2637	2212
Tb927.8.1860	Tb927_08_v5.1	605805	608991	-	3187	5339	4762	4315	3846	3686	4018	1341	1016	1031	8490	7634	5648	3305	4297	3892	2504	3166	2291
Tb927.8.1870	Tb927_08_v5.1	610427	612542	-	2116	19992	18376	18055	4535	5300	5531	1669	2177	2122	18206	16767	12707	3642	4481	5063	2298	3042	2475
Tb927.8.1880	Tb927_08_v5.1	612682	613543	-	862	2439	2132	2120	2513	3136	3665	4425	3492	4221	3819	3538	2627	3251	4276	3949	3811	4945	4103
Tb927.8.1890	Tb927_08_v5.1	613650	615425	-	1776	5122	5040	4532	9609	12088	13062	5544	4423	4951	20683	19422	13705	22322	28168	25674	5978	8251	6785
Tb927.8.1900	Tb927_08_v5.1	615577	617486	-	1910	1437	1451	1315	1061	901	926	1873	1370	1317	1596	1410	1016	735	911	898	1996	2266	2106
Tb927.8.1910	Tb927_08_v5.1	617619	619799	-	2181	3000	2609	2564	1981	1942	1905	3125	2484	2181	4719	4115	2961	1664	2155	2064	4303	5078	4364
Tb927.8.1920	Tb927_08_v5.1	619932	620945	-	1014	662	596	550	732	863	861	1513	1355	1112	811	717	483	594	694	639	1018	1354	1167
Tb927.8.1930	Tb927_08_v5.1	621083	621943	-	861	999	850	815	830	982	1011	2181	2167	1843	1214	1031	801	740	962	878	1421	1926	1655
Tb927.8.1940	Tb927_08_v5.1	622032	624115	-	2084	4722	4495	4070	1497	1382	1534	917	846	883	6864	5939	4164	1357	1720	1751	1614	2053	1703
Tb927.8.1945	Tb927_08_v5.1	626529	626988	+	460	901	850	759	1127	1540	1611	2620	2267	2200	681	544	414	289	323	298	1050	1441	1276
Tb927.8.1950	Tb927_08_v5.1	627247	629565	+	2319	4943	4486	4168	6097	7229	6961	4993	4610	3990	5415	5000	3483	3711	4945	4433	3527	4710	4081
Tb927.8.1960	Tb927_08_v5.1	629729	631101	+	1373	2398	2177	2034	2746	3341	3251	4436	4031	3331	5365	4675	3568	4848	6010	5410	3589	4768	4046
Tb927.8.1970	Tb927_08_v5.1	631237	632303	+	1067	1195	1161	1111	1383	1534	1457	2551	2258	1881	1131	1122	821	674	982	907	1527	1998	1753
Tb927.8.1980	Tb927_08_v5.1	632474	634163	+	1690	4314	3725	3774	5021	6229	6620	3231	2856	2622	5994	5192	3753	4656	5977	5208	3678	4760	4201
Tb927.8.1990	Tb927_08_v5.1	634099	635163	+	1065	11198	9907	9584	19421	24256	26842	4746	4156	4134	13268	11855	8649	12335	14473	13277	3275	4261	3994
Tb927.8.2000	Tb927_08_v5.1	635321	636120	+	800	2311	1942	1906	3252	4069	4637	2952	2380	3094	3836	3318	2402	3625	5030	4324	2124	2775	2487
Tb927.8.2010	Tb927_08_v5.1	636394	637062	+	669	1144	1108	1011	1035	1340	1157	4453	3588	3574	1402	1326	1068	801	1210	1030	2190	3117	2926
Tb927.8.2020	Tb927_08_v5.1	637229	638533	+	1305	2409	2228	2045	2593	2742	3466	4212	3301	3810	3706	3232	2353	2522	3144	2699	3026	3850	3654
Tb927.8.2030	Tb927_08_v5.1	638651	640119	+	1469	6727	6017	5636	10262	13489	13972	6077	5336	6825	11209	10098	7875	8656	10535	10240	3492	4764	4256
Tb927.8.2040	Tb927_08_v5.1	640593	642333	+	1741	2708	2409	2274	1979	1839	2023	1609	1189	1187	3491	3251	2351	2256	2849	2610	3128	3826	2989
Tb927.8.2050	Tb927_08_v5.1	642480	643754	+	1275	4212	3708	3676	5019	6039	6692	3566	3118	3232	3605	3485	2716	3187	3968	3601	2526	3269	3135
Tb927.8.2060	Tb927_08_v5.1	644161	653337	+	9177	8337	7271	7136	2931	2152	2710	669	902	1839	9895	8956	6434	3051	3127	3775	1205	1508	1764
Tb927_08_v4.snoRNA.0022	Tb927_08_v5.1	653501	653583	+	83	555	544	447	285	291	344	1061	1166	1296	664	517	432	208	220	328	415	755	656
Tb927_08_v4.snoRNA.0035	Tb927_08_v5.1	653618	653704	+	87	555	573	484	313	384	440	2046	2072	2254	662	633	456	215	236	308	675	1244	1254
Tb927_08_v4.snoRNA.0037	Tb927_08_v5.1	653762	653843	+	82	395	396	348	273	286	316	1759	1801	1810	545	505	324	183	169	230	690	1107	1219
Tb927_08_v4.snoRNA.0040	Tb927_08_v5.1	654055	654119	+	65	203	227	207	257	297	299	727	566	568	219	225	157	85	89	124	291	451	463
Tb927.8.2070	Tb927_08_v5.1	654313	654964	+	652	2954	2773	2373	3331	4054	3719	1717	1889	1387	989	761	617	476	582	488	596	884	728
Tb927_08_v4.snoRNA.0041	Tb927_08_v5.1	655717	655781	+	65	73	142	94	143	135	195	233	120	130	27	40	24	11	27	26	38	56	52
Tb927.8.2080	Tb927_08_v5.1	655975	656584	+	610	1853	1820	1737	3012	3864	3358	2849	2906	2328	669	565	390	510	614	560	588	767	807
Tb927_08_v4.snoRNA.0023	Tb927_08_v5.1	657195	657277	+	83	351	314	301	166	280	245	1993	2269	2191	401	444	322	74	135	139	654	968	1312
Tb927_08_v4.snoRNA.0036	Tb927_08_v5.1	657312	657398	+	87	324	318	277	180	235	220	1827	1957	1971	361	395	301	94	140	131	603	907	1146
Tb927_08_v4.snoRNA.0038	Tb927_08_v5.1	657456	657537	+	82	240	208	209	159	160	188	1386	1355	1424	316	281	212	83	99	115	433	682	833
Tb927.8.2090	Tb927_08_v5.1	657734	658456	+	723	1077	1043	936	1097	1364	1383	3516	2941	3796	1429	1422	954	1011	1346	1202	1516	2226	2297
Tb927.8.2100	Tb927_08_v5.1	658648	659149	+	502	2269	2082	1975	1887	1912	2000	2635	2254	1801	2321	2001	1391	1008	1457	1238	2002	2679	2013
Tb927.8.2110	Tb927_08_v5.1	659735	661241	+	1507	2823	2530	2451	3130	3420	3417	1886	1426	1537	2159	1950	1380	1346	1915	1736	1783	2288	1877
Tb927.8.2120	Tb927_08_v5.1	661416	662811	+	1396	2571	2321	2294	2605	3022	3076	3066	2495	2297	2627	2396	1848	1819	2353	2219	2315	3035	2633
Tb927.8.2130	Tb927_08_v5.1	662944	664613	+	1670	1519	1372	1320	1143	1061	1088	1397	1130	1118	2235	2081	1407	1346	1653	1419	2195	2729	2111
Tb927.8.2140	Tb927_08_v5.1	665104	665812	+	709	1027	980	907	866	853	903	2071	1582	1660	1406	1299	907	873	1121	996	1811	2499	1868
Tb927.8.2150	Tb927_08_v5.1	666282	667505	+	1224	2715	2473	2230	2864	3018	3238	3739	3013	3507	3627	3074	2344	2967	3712	3265	2365	3045	2541
Tb927.8.2160	Tb927_08_v5.1	667647	673216	+	5570	7200	6477	6295	4367	3613	3772	1075	1052	1345	11388	10912	7653	4345	4831	4875	2294	3000	2334
Tb927.8.2170	Tb927_08_v5.1	673583	673919	+	337	753	701	680	582	827	794	3017	2712	3253	1418	1388	1092	1078	1556	1285	1794	2779	2489
Tb927.8.2180	Tb927_08_v5.1	674219	674976	+	758	1163	1024	1000	844	970	1037	1612	1299	1420	1456	1327	990	1011	1272	1221	1345	1732	1475
Tb927.8.2185	Tb927_08_v5.1	675099	675515	+	417	809	801	725	806	849	970	1801	1657	1667	1276	1134	792	1011	1249	1148	1266	1723	1375
Tb927.8.2190	Tb927_08_v5.1	675639	676274	+	636	1027	969	882	983	1135	1017	2951	2532	2704	1614	1568	1106	1351	1595	1544	1878	2610	2180
Tb927.8.2200	Tb927_08_v5.1	676377	677388	+	1012	3665	3754	3369	4676	4953	5421	4584	4093	4065	3507	3495	2490	1793	2335	2119	2468	3104	2610
Tb927.8.2210	Tb927_08_v5.1	677827	678743	+	917	2242	2105	1961	2661	3139	3078	1487	1469	1373	2138	1874	1348	1826	2078	2003	1175	1512	1276
Tb927.8.2220	Tb927_08_v5.1	679691	684449	+	4759	4624	4489	4183	3061	2633	2537	1261	1094	1607	4976	4604	3430	2608	2968	3043	2449	3046	2571
Tb927.8.2230	Tb927_08_v5.1	684910	685950	+	1041	1180	1052	951	906	1025	1104	1274	1023	1100	1405	1364	993	870	1182	1008	1348	1693	1337
Tb927.8.2240	Tb927_08_v5.1	686457	687904	+	1448	1921	1644	1649	1152	1270	1261	2639	2078	1951	3484	3176	2354	2217	2651	2548	2021	2857	2324
Tb927.8.2250	Tb927_08_v5.1	688087	690689	+	2603	3295	3228	3112	2802	2832	2781	2233	1981	1779	2105	1969	1527	1137	1282	1300	1762	2121	1997
Tb927_08_v4.snoRNA.0024	Tb927_08_v5.1	691295	691377	+	83	346	326	304	141	236	245	1976	2124	1952	365	372	291	93	130	150	696	1052	1327
Tb927_08_v4.snoRNA.0034	Tb927_08_v5.1	691412	691498	+	87	202	177	187	104	141	145	1017	1061	1055	191	237	167	50	82	82	328	600	601
Tb927_08_v4.snoRNA.0039	Tb927_08_v5.1	691556	691637	+	82	319	275	250	197	209	224	1507	1360	1402	392	360	252	117	153	173	523	881	904
Tb927_08_v4.snoRNA.0042	Tb927_08_v5.1	691849	691913	+	65	219	239	205	245	284	271	667	546	636	197	220	143	76	111	119	275	393	450
Tb927.8.2260	Tb927_08_v5.1	692107	693116	+	1010	2214	2244	1821	3070	3326	3218	1653	1558	1373	818	678	512	343	452	468	496	669	659
Tb927_08_v4.snoRNA.0043	Tb927_08_v5.1	693512	693576	+	65	557	653	440	687	810	922	693	500	527	145	114	101	69	88	75	144	205	183
Tb927.8.2270	Tb927_08_v5.1	693770	694421	+	652	159	160	118	227	221	206	102	102	106	59	31	32	26	31	23	39	53	35
Tb927_08_v4.snoRNA.0044	Tb927_08_v5.1	695175	695239	+	65	638	783	640	897	1106	1302	1018	721	763	174	215	128	107	122	125	227	319	332
Tb927.8.2280	Tb927_08_v5.1	695433	696930	+	1498	3838	4077	3216	5513	5725	6066	3417	3054	2670	1601	1295	919	695	827	751	929	1294	1271
Tb927.8.2290	Tb927_08_v5.1	696623	697976	+	1354	1299	1395	1057	1899	1857	2183	1778	1507	1281	1121	942	621	824	1104	984	766	1064	901
Tb927.8.2300	Tb927_08_v5.1	698120	699347	+	1228	1523	1303	1259	1350	1444	1488	1716	1404	1427	2443	2334	1677	1999	2606	2363	1830	2261	1822
Tb927.8.2310	Tb927_08_v5.1	699459	699962	+	504	2348	2116	1974	4052	4950	5165	3570	3066	3218	3552	2821	2146	3701	4584	4242	1842	2791	2284
Tb927.8.2320	Tb927_08_v5.1	700426	701455	+	1030	1526	1548	1562	3275	3461	3850	3209	2743	3141	2836	2854	1854	2841	3589	3336	1724	2246	2219
