# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-T" "8" "-t" "CDS" "-f" "-a" "tb927_3_ks_st_sc_st_tr.gtf" "-o" "DE927/tb927_3_ks_counts_cds.txt" "B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam" "B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam" "B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam" "B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam" "B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam" "B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam" "B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam" "B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam" "B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam" "P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam" "P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam" "P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam" "P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam" "P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam" "P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam" "P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam" "P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam" "P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam	B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam	B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam	B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam	B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam	B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam	B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam	B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam	B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam	P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam	P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam	P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam	P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam	P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam	P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam	P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam	P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam	P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam
Tb927.8.1430	Tb927_08_v5.1	468569	469069	+	501	683	609	584	574	759	736	1439	1264	1166	1224	1042	703	853	1239	1094	1091	1422	1258
Tb927.8.1440	Tb927_08_v5.1	469241	469729	+	489	566	547	561	532	669	727	1256	1100	959	1486	1519	1158	1686	2368	1908	1235	1610	1382
Tb927.8.1450	Tb927_08_v5.1	470464	471897	+	1434	2444	2246	2052	1936	1842	2054	1960	1492	1546	2921	2678	1985	1936	2501	2307	2674	3417	2925
Tb927.8.1460	Tb927_08_v5.1	472502	473725	+	1224	1980	1788	1688	1317	1235	1139	1250	1115	1051	684	531	463	144	181	192	724	847	1147
Tb927.8.1470	Tb927_08_v5.1	475945	477681	+	1737	2588	2355	2312	1991	1900	2037	1643	1301	1564	3002	2945	2444	2196	2778	2540	2313	2951	2487
Tb927.8.1480	Tb927_08_v5.1	478123	485529	+	7407	6657	6359	6346	3053	2318	2928	678	690	1080	11334	11123	8966	4410	5072	5155	1677	2178	1578
Tb927.8.1490	Tb927_08_v5.1	486195	486506	+	312	880	779	783	901	943	1028	1265	993	867	1712	1599	1236	1759	2328	2069	1073	1398	1199
Tb927.8.1500	Tb927_08_v5.1	487358	489163	+	1806	5587	4662	4727	5498	6111	5991	2107	1709	2018	5549	5059	3868	4304	5182	5017	2287	2670	2313
Tb927.8.1510	Tb927_08_v5.1	490829	492053	+	1225	3125	2842	2823	2480	2613	2936	1411	1294	1781	4696	4697	3542	3195	3915	3675	1732	1885	2666
Tb927.8.1510	Tb927_08_v5.1	493378	493862	+	485	1374	1201	1239	1087	1183	1376	838	703	1165	1901	2023	1500	1332	1605	1576	900	992	1407
Tb927.8.1520	Tb927_08_v5.1	495041	496219	+	1179	2138	2024	1850	1455	1258	1603	2374	1882	2123	3436	3127	2506	1828	2211	2177	3995	4972	4123
Tb927.8.1530	Tb927_08_v5.1	496662	498110	+	1449	1987	1930	1897	1214	1123	1194	1373	1126	1199	3024	2747	2110	994	1279	1241	3306	4409	3529
Tb927.8.1540	Tb927_08_v5.1	499315	501987	+	2673	4105	3956	3536	2783	2530	2691	716	536	652	4434	4008	2901	2575	3237	2948	2145	2443	1795
Tb927.8.1550	Tb927_08_v5.1	503216	505552	+	2337	6206	5700	5276	4798	5358	4636	1021	889	796	9619	9077	6763	6474	7596	7117	2291	2670	1978
Tb927.8.1560	Tb927_08_v5.1	508257	510107	+	1851	2982	2734	2630	2463	2434	2536	1293	1097	1240	3097	2859	2221	2176	2632	2290	2011	2430	1920
Tb927.8.1570	Tb927_08_v5.1	511166	511984	+	819	1755	1534	1588	1989	2172	2171	882	738	888	2452	2267	1630	2130	2628	2444	965	1123	990
Tb927.8.1580	Tb927_08_v5.1	514037	514870	+	834	1235	1235	1118	977	1070	1018	2205	2060	1457	1931	1820	1357	835	1123	1015	2421	3498	2610
Tb927.8.1590	Tb927_08_v5.1	516817	529731	+	12915	9995	8234	9093	3802	2962	3738	144	175	689	13411	10879	8028	4258	4344	5106	261	349	209
Tb927.8.1600	Tb927_08_v5.1	531183	533165	+	1983	142	161	144	192	213	223	86	83	71	306	322	173	256	296	291	79	133	122
Tb927.8.1600	Tb927_08_v5.1	531411	533165	+	1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.8.1610	Tb927_08_v5.1	537142	538806	+	1665	2418	2247	2086	1543	1429	1476	3064	2390	2052	5609	5398	4130	1089	1390	1434	3028	4045	3622
Tb927.8.1620	Tb927_08_v5.1	539335	540999	+	1665	2352	2075	2056	1558	1499	1437	2999	2306	2022	5532	5201	3955	1111	1327	1492	3014	4018	3573
Tb927.8.1630	Tb927_08_v5.1	541528	543192	+	1665	2412	2144	2015	1559	1481	1443	2876	2367	2082	5644	5157	4022	1090	1350	1396	3069	3914	3604
Tb927.8.1640	Tb927_08_v5.1	543721	545385	+	1665	2278	2045	1946	1497	1470	1446	3112	2411	2210	5340	5311	3905	1112	1309	1432	3009	4120	3779
Tb927.8.1650	Tb927_08_v5.1	546659	548434	+	1776	1669	1436	1380	947	706	786	556	390	322	492	521	349	199	293	241	367	467	398
Tb927.8.1660	Tb927_08_v5.1	552517	552753	+	237	17	19	25	12	10	25	22	11	16	50	24	24	27	27	27	47	57	36
Tb927.8.1665	Tb927_08_v5.1	555012	555359	-	348	391	346	337	492	547	604	987	838	854	147	102	80	90	126	96	150	213	249
Tb927.8.1670	Tb927_08_v5.1	558245	560023	-	1779	2985	2966	2691	2582	2620	2607	2105	1591	1579	2660	2333	1861	1554	1956	2020	2672	3357	2701
Tb927.8.1680	Tb927_08_v5.1	560864	561466	-	603	1825	1642	1475	2297	2637	2386	4968	4225	3834	2296	1876	1370	1805	2396	2148	1793	2326	1950
Tb927.8.1690	Tb927_08_v5.1	561910	563889	-	1980	2679	2357	2338	1934	1733	1837	1854	1364	1553	2433	2373	1841	1115	1419	1402	2672	3323	3033
Tb927.8.1700	Tb927_08_v5.1	564780	566789	-	2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.8.1700	Tb927_08_v5.1	564780	567035	-	2256	460	423	363	254	241	233	172	152	168	274	225	172	127	167	163	221	295	260
Tb927.8.1710	Tb927_08_v5.1	567707	568921	-	1215	2062	1931	1754	1944	2075	1999	1466	1247	1115	2518	2312	1744	1991	2532	2294	1469	1670	1444
Tb927.8.1720	Tb927_08_v5.1	570368	572215	-	1848	2158	2101	1982	1144	1076	1190	1538	1236	1635	4577	4559	3346	1335	1820	1750	2096	2740	2322
Tb927.8.1730	Tb927_08_v5.1	572606	572989	-	384	900	795	752	605	876	849	3434	2762	3467	1259	1136	887	593	737	756	1919	2735	2829
Tb927.8.1740	Tb927_08_v5.1	574026	575789	-	1764	3175	2649	2730	2041	1948	2110	1118	944	993	5737	5207	3948	2365	2825	2540	1873	2588	1958
Tb927.8.1750	Tb927_08_v5.1	576442	576816	-	375	2073	1904	1900	4149	6024	6046	3938	3438	3763	3079	2789	2141	3424	4324	3915	1467	1996	1834
Tb927.8.1760	Tb927_08_v5.1	577011	577571	-	561	838	909	824	1398	1404	1593	1309	1087	1078	1406	1293	887	934	1255	1116	739	1068	849
Tb927.8.1770	Tb927_08_v5.1	579691	581271	-	1581	2338	2137	2116	1422	1528	1442	1348	1527	1054	3414	3461	2815	1166	1553	1533	1551	2265	1644
Tb927.8.1780	Tb927_08_v5.1	584141	586480	-	2340	1374	1469	1393	820	878	706	185	203	103	985	1163	959	611	806	771	500	726	341
Tb927.8.1790	Tb927_08_v5.1	588911	589381	-	471	1669	1511	1443	2494	2828	2447	1054	1192	928	3166	3216	2316	2796	3534	3279	941	1255	1047
Tb927.8.1800	Tb927_08_v5.1	589982	591487	-	1506	1835	1703	1645	1079	993	1108	1552	1196	1000	2535	2315	1692	736	890	881	2509	3452	2538
Tb927.8.1810	Tb927_08_v5.1	591914	592852	-	939	1936	1773	1658	1190	1286	1128	1893	1385	1276	2407	2237	1817	777	1054	942	1875	2759	1988
Tb927.8.1820	Tb927_08_v5.1	593275	594504	-	1230	1581	1461	1437	967	942	1065	779	629	790	2559	2522	1887	1410	1864	1671	1732	2330	1741
Tb927.8.1830	Tb927_08_v5.1	594809	596482	-	1674	2365	2084	2115	1352	1148	1365	827	729	800	3776	3522	2733	2036	2393	2280	2394	2939	2222
Tb927.8.1840	Tb927_08_v5.1	597457	603648	-	6192	9397	7878	7942	4797	3985	4627	809	848	1440	10174	9887	7767	5624	6027	6203	1686	2153	1795
Tb927.8.1850	Tb927_08_v5.1	604175	605407	-	1233	2963	2752	2549	2733	2819	2971	1810	1355	1371	2457	2220	1681	1617	2049	1876	1966	2431	2016
Tb927.8.1860	Tb927_08_v5.1	605805	608897	-	3093	5324	4755	4308	3837	3683	4008	1340	1014	1026	8461	7614	5636	3301	4288	3883	2494	3159	2286
Tb927.8.1870	Tb927_08_v5.1	610513	612363	-	1851	18511	17057	16876	4194	4912	5189	1521	1985	1949	16811	15631	11876	3411	4158	4696	2108	2819	2317
Tb927.8.1880	Tb927_08_v5.1	612941	613513	-	573	2128	1913	1833	2164	2694	3190	3795	3014	3603	3436	3056	2209	2814	3750	3410	3343	4343	3380
Tb927.8.1890	Tb927_08_v5.1	614630	615406	-	777	2252	2169	1996	3904	5302	5133	1768	1548	1530	9169	8517	6320	9692	12052	11076	2426	3393	2757
Tb927.8.1900	Tb927_08_v5.1	616279	617463	-	1185	1003	970	837	679	620	593	1130	898	788	1099	956	685	502	616	598	1301	1461	1366
Tb927.8.1910	Tb927_08_v5.1	617921	619105	-	1185	2300	1984	1896	1498	1542	1510	1698	1368	1159	3587	3105	2245	1337	1753	1644	3122	3578	3011
Tb927.8.1920	Tb927_08_v5.1	620030	620917	-	888	661	594	550	730	860	860	1509	1349	1108	806	711	475	592	688	634	1012	1345	1162
Tb927.8.1930	Tb927_08_v5.1	621146	621931	-	786	999	850	815	829	981	1010	2179	2165	1839	1213	1030	801	740	962	878	1420	1925	1654
Tb927.8.1940	Tb927_08_v5.1	622214	624100	-	1887	4595	4431	3973	1463	1350	1497	884	811	838	6749	5829	4086	1334	1698	1696	1587	2012	1655
Tb927.8.1945	Tb927_08_v5.1	626551	626988	+	438	887	827	741	1111	1519	1592	2571	2230	2152	636	517	394	278	301	278	990	1363	1200
Tb927.8.1950	Tb927_08_v5.1	627302	629434	+	2133	4859	4408	4100	5951	7068	6815	4826	4490	3858	5337	4890	3406	3656	4852	4351	3437	4605	3984
Tb927.8.1960	Tb927_08_v5.1	629740	631044	+	1305	2395	2176	2031	2739	3336	3249	4432	4029	3322	5359	4670	3563	4845	6008	5403	3586	4758	4038
Tb927.8.1970	Tb927_08_v5.1	631389	632303	+	915	1154	1139	1082	1343	1500	1423	2505	2215	1841	1080	1094	802	657	961	887	1502	1952	1711
Tb927.8.1980	Tb927_08_v5.1	632487	633920	+	1434	2321	1980	2062	2340	2634	2912	2587	2249	2093	3567	3150	2348	2735	3477	3045	3108	4087	3635
Tb927.8.1990	Tb927_08_v5.1	634173	634853	+	681	8685	7584	7469	14320	18293	19958	3118	2863	2697	10206	9338	6803	9582	11086	10152	2424	3266	3015
Tb927.8.2000	Tb927_08_v5.1	635332	636120	+	789	2309	1942	1903	3249	4062	4634	2949	2374	3091	3834	3315	2400	3623	5020	4320	2122	2773	2486
Tb927.8.2010	Tb927_08_v5.1	636421	636981	+	561	1125	1091	998	1022	1326	1148	4408	3550	3520	1384	1306	1054	799	1205	1022	2175	3087	2888
Tb927.8.2020	Tb927_08_v5.1	637313	638308	+	996	2313	2136	1968	2478	2610	3314	3982	3144	3591	3586	3127	2277	2452	3050	2600	2911	3724	3487
Tb927.8.2030	Tb927_08_v5.1	638854	640119	+	1266	6353	5743	5360	9755	12799	13388	5829	5063	6575	10491	9624	7540	8255	10028	9705	3328	4561	4048
Tb927.8.2040	Tb927_08_v5.1	640605	641360	+	756	1294	1161	1099	934	877	912	726	548	534	1750	1612	1148	1096	1408	1218	1503	1778	1375
Tb927.8.2050	Tb927_08_v5.1	642645	643754	+	1110	4046	3560	3520	4873	5791	6478	3455	2992	3118	3425	3371	2623	3083	3830	3457	2437	3161	3022
Tb927.8.2060	Tb927_08_v5.1	644458	653307	+	8850	8167	7147	7003	2877	2107	2652	649	875	1809	9688	8818	6304	2989	3059	3691	1180	1478	1734
Tb927.8.2070	Tb927_08_v5.1	654365	654964	+	600	2924	2733	2345	3294	4018	3667	1696	1864	1371	981	754	609	469	577	484	590	872	720
Tb927.8.2080	Tb927_08_v5.1	656024	656584	+	561	1836	1792	1714	2986	3838	3313	2819	2882	2316	662	561	386	504	605	555	585	754	801
Tb927.8.2090	Tb927_08_v5.1	657751	658335	+	585	1051	1020	913	1074	1330	1344	3424	2842	3668	1395	1381	921	990	1317	1170	1460	2155	2213
Tb927.8.2100	Tb927_08_v5.1	658652	659149	+	498	2269	2081	1970	1887	1911	1997	2632	2250	1800	2314	1999	1389	1007	1456	1236	2000	2678	2010
Tb927.8.2110	Tb927_08_v5.1	659961	661034	+	1074	2386	2134	2070	2624	2847	2833	1521	1194	1292	1776	1631	1156	1104	1631	1460	1500	1900	1549
Tb927.8.2120	Tb927_08_v5.1	661502	662602	+	1101	2446	2201	2147	2452	2813	2887	2890	2347	2143	2515	2257	1745	1706	2241	2095	2187	2846	2450
Tb927.8.2130	Tb927_08_v5.1	663075	664613	+	1539	1501	1352	1306	1120	1044	1067	1373	1102	1090	2179	2059	1389	1317	1636	1389	2160	2691	2081
Tb927.8.2140	Tb927_08_v5.1	665114	665812	+	699	1026	978	906	864	852	903	2069	1582	1655	1403	1297	906	873	1121	995	1809	2497	1868
Tb927.8.2150	Tb927_08_v5.1	666462	666827	+	366	1382	1312	1151	1368	1429	1574	1856	1467	1665	1871	1557	1138	1536	1966	1638	1144	1478	1243
Tb927.8.2160	Tb927_08_v5.1	667841	672586	+	4746	6489	5826	5569	3791	3191	3265	717	745	943	10020	9499	6767	3747	4117	4178	1633	2041	1521
Tb927.8.2170	Tb927_08_v5.1	673605	673919	+	315	749	697	673	578	823	793	3005	2707	3239	1412	1379	1083	1071	1547	1278	1785	2764	2470
Tb927.8.2180	Tb927_08_v5.1	674373	674867	+	495	964	837	829	692	792	824	1317	1102	1180	1212	1093	856	799	1074	1034	1133	1475	1227
Tb927.8.2185	Tb927_08_v5.1	675154	675408	+	255	671	626	563	665	720	788	1513	1397	1386	1004	859	603	796	962	894	1002	1306	1067
Tb927.8.2190	Tb927_08_v5.1	675666	676235	+	570	994	927	842	949	1107	979	2869	2450	2628	1544	1491	1071	1298	1516	1472	1815	2469	2082
Tb927.8.2200	Tb927_08_v5.1	676674	677243	+	570	2199	2297	2060	3074	3081	3289	2884	2508	2519	2125	2179	1572	1150	1471	1303	1533	1914	1699
Tb927.8.2210	Tb927_08_v5.1	677937	678743	+	807	2219	2092	1946	2647	3101	3051	1459	1456	1345	2118	1854	1340	1815	2055	1978	1166	1504	1260
Tb927.8.2220	Tb927_08_v5.1	679752	684239	+	4488	4422	4298	3997	2888	2522	2381	1186	1039	1522	4729	4424	3296	2473	2825	2882	2337	2898	2420
Tb927.8.2230	Tb927_08_v5.1	684928	685950	+	1023	1180	1051	947	904	1025	1102	1273	1022	1100	1405	1362	990	870	1180	1008	1346	1691	1337
Tb927.8.2240	Tb927_08_v5.1	686483	687904	+	1422	1918	1641	1647	1148	1267	1256	2635	2077	1948	3477	3169	2345	2216	2648	2548	2015	2852	2321
Tb927.8.2250	Tb927_08_v5.1	688146	690689	+	2544	3281	3194	3095	2780	2818	2749	2194	1960	1763	2082	1943	1512	1126	1265	1284	1757	2107	1979
Tb927.8.2260	Tb927_08_v5.1	692159	692758	+	600	1876	1823	1475	2408	2808	2599	1312	1238	1111	699	572	427	276	369	388	429	551	552
Tb927.8.2270	Tb927_08_v5.1	693822	694421	+	600	158	155	115	224	219	201	100	97	105	57	31	30	26	29	23	38	52	34
Tb927.8.2280	Tb927_08_v5.1	695485	696084	+	600	1912	1933	1582	2559	2829	2816	1485	1403	1207	713	590	465	314	365	334	465	588	630
Tb927.8.2290	Tb927_08_v5.1	697189	697848	+	660	350	260	272	448	492	412	820	710	600	684	573	402	624	861	750	545	708	604
Tb927.8.2300	Tb927_08_v5.1	698275	698940	+	666	1106	937	921	998	1031	1081	1114	983	976	1753	1777	1257	1448	1882	1661	1292	1653	1332
Tb927.8.2310	Tb927_08_v5.1	699549	699878	+	330	1785	1556	1521	3044	3965	3881	2595	2258	2415	2740	2116	1716	2792	3531	3285	1402	2131	1734
Tb927.8.2320	Tb927_08_v5.1	700426	701040	+	615	1097	1107	1119	2736	2867	3300	2285	1890	2247	1741	1920	1285	2190	2682	2486	1206	1581	1532
Tb927.8.2330	Tb927_08_v5.1	701686	702390	+	705	1328	1229	1040	1542	1682	1668	2662	2197	2557	2636	2563	1820	1792	2478	2233	1338	1674	1852
Tb927.8.2340	Tb927_08_v5.1	703283	703636	+	354	561	577	486	847	862	1047	1333	1153	1247	935	787	528	905	1096	1091	707	905	878
Tb927.8.2350	Tb927_08_v5.1	704489	705568	+	1080	2360	2120	1894	1901	2038	1988	2649	2227	1993	2318	2092	1589	1546	1986	1866	2410	3292	2741
Tb927.8.2360	Tb927_08_v5.1	705928	706488	+	561	1669	1617	1362	1430	1542	1757	2739	2167	2155	1614	1524	1086	1093	1469	1216	2055	2854	2442
Tb927.8.2370	Tb927_08_v5.1	706861	711807	+	4947	4722	4538	4336	2568	2227	2328	1203	1103	1519	7590	7290	5394	4235	4809	5130	2488	2823	2185
Tb927.8.2380	Tb927_08_v5.1	713071	716547	+	3477	6222	5350	4981	2538	2252	2225	1506	1243	1440	4076	3715	2744	1313	1661	1785	1704	2025	1736
Tb927.8.2390	Tb927_08_v5.1	717543	721940	+	4398	4819	4516	4114	2692	2335	2518	1112	852	912	4692	4195	3267	2540	2963	2917	2048	2578	1988
Tb927.8.2395	Tb927_08_v5.1	722552	722794	+	243	382	351	355	198	256	207	1720	1912	1214	633	514	403	249	280	287	973	1350	1162
Tb927.8.2400	Tb927_08_v5.1	723474	724259	+	786	880	818	793	801	797	843	1622	1261	1449	1044	923	654	666	904	868	1124	1479	1255
Tb927.8.2410	Tb927_08_v5.1	724816	725529	+	714	1498	1448	1334	1117	1174	1415	2102	1653	1540	2156	1943	1433	1449	1911	1802	2291	3317	2683
Tb927.8.2420	Tb927_08_v5.1	725998	726915	+	918	1919	1718	1562	1409	1468	1661	949	747	843	1454	1215	957	777	977	916	1356	1656	1337
Tb927.8.2430	Tb927_08_v5.1	727545	731084	+	3540	5594	4955	4717	3022	2553	2775	1121	859	1455	3192	2884	2229	1475	1644	1734	1631	1754	1436
Tb927.8.2440	Tb927_08_v5.1	732010	732615	+	606	1425	1229	1175	1706	2145	2130	4073	3778	3413	1285	1038	798	700	1062	837	1726	2395	2110
Tb927.8.2450	Tb927_08_v5.1	733252	734184	+	933	2004	1819	1672	2216	2501	2575	2020	1797	1915	1490	1307	895	1077	1341	1149	1198	1572	1444
Tb927.8.2460	Tb927_08_v5.1	734935	735789	+	855	1821	1744	1608	1075	1105	1011	1077	1077	914	3626	3168	2400	757	1077	997	1196	1631	1338
Tb927.8.2470	Tb927_08_v5.1	736792	737076	+	285	531	477	418	754	993	958	1678	1672	1507	1821	1382	1043	1977	2634	2404	740	1058	880
Tb927.8.2480	Tb927_08_v5.1	737566	738573	+	1008	1644	1692	1567	1073	1121	940	1345	1244	866	829	754	553	274	326	272	1127	1328	1225
Tb927.8.2490	Tb927_08_v5.1	739775	740707	+	933	1549	1394	1199	1240	1138	1262	2443	1807	1666	2202	1938	1439	1385	1735	1550	1889	2390	2027
Tb927.8.2500	Tb927_08_v5.1	741128	741895	+	768	1401	1305	1219	961	1009	1124	1970	1264	1383	1514	1399	1028	905	1109	1069	1750	2233	1891
Tb927.8.2510	Tb927_08_v5.1	742192	742920	+	729	1342	1204	1093	762	852	852	2674	2257	1936	1978	1766	1408	724	1002	912	2086	3023	2404
Tb927.8.2520	Tb927_08_v5.1	743395	745416	+	2022	3506	3149	3007	2247	2124	2388	1117	993	1841	5331	5363	4096	3582	4011	4085	1602	1861	1749
Tb927.8.2530	Tb927_08_v5.1	748419	748763	+	345	1044	823	833	977	1235	1175	1464	1424	1088	1764	1536	1179	1687	2271	2054	1200	1631	1284
Tb927.8.2540	Tb927_08_v5.1	749535	750851	+	1317	4969	4575	4261	4929	6082	6360	2150	1806	2073	11824	11136	8760	3249	3666	3780	2344	2718	2613
Tb927.8.2550	Tb927_08_v5.1	751686	753575	+	1890	3038	2839	2616	2367	2610	2478	1603	1328	1058	4040	3671	2920	1252	1402	1342	1448	1906	1591
Tb927.8.2560	Tb927_08_v5.1	755590	756057	+	468	1262	1104	1040	1526	1862	1799	4168	3473	3214	1821	1577	1036	1175	1608	1392	2452	3193	2786
Tb927.8.2570	Tb927_08_v5.1	756526	757827	+	1302	3140	2861	2633	2494	2515	2619	3145	2683	2605	5479	5304	3919	1786	2396	2488	2763	3431	3008
Tb927.8.2580	Tb927_08_v5.1	758547	761843	+	3297	5362	4816	4456	3642	3017	3387	1755	1341	1815	4440	3949	3047	2575	3097	2906	2595	3170	2598
Tb927.8.2590	Tb927_08_v5.1	762449	764086	+	1638	3069	2618	2413	2348	2257	2425	1868	1399	1678	2333	2098	1706	1648	2003	1880	1543	1856	1644
Tb927.8.2600	Tb927_08_v5.1	764947	766887	+	1941	2909	2427	2320	2255	2253	2519	2028	1657	1723	3558	3056	2292	2584	3076	2711	2617	3322	2781
Tb927.8.2610	Tb927_08_v5.1	767681	770026	+	2346	1785	1689	1612	1151	1062	1080	1308	1152	1357	445	378	348	122	106	166	563	686	872
Tb927.8.2620	Tb927_08_v5.1	770953	773457	+	2505	4777	3999	3969	3601	3413	3477	1342	952	1028	4441	3928	2941	2892	3365	3224	2292	2760	2105
Tb927.8.2630	Tb927_08_v5.1	774364	776616	+	2253	3396	3000	2751	2678	2825	2726	1880	1787	1757	5440	4912	3644	3715	4574	4695	2235	2588	2026
Tb927.8.2640	Tb927_08_v5.1	779218	782385	+	3168	8928	8007	7574	7598	7144	8076	1662	1469	1734	12585	11476	8499	9231	9988	10141	2615	3067	2740
Tb927.8.2650	Tb927_08_v5.1	783572	784633	+	1062	2113	1923	1823	1639	1914	1981	3919	3541	5524	3275	2853	2181	1987	2556	2570	3068	3962	4474
Tb927.8.2660	Tb927_08_v5.1	785065	790824	+	5760	4872	4509	4104	2584	2142	2206	580	508	745	1294	1227	929	519	582	634	708	905	827
Tb927.8.2670	Tb927_08_v5.1	794590	795876	+	1287	1677	1519	1341	1841	2204	2295	3616	3081	3571	2092	1822	1290	1297	1694	1425	2082	2800	3110
Tb927.8.2680	Tb927_08_v5.1	796181	798142	+	1962	209	183	146	135	135	145	185	177	175	208	162	100	120	163	160	241	337	253
Tb927.8.2680	Tb927_08_v5.1	796316	798142	+	1827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.8.2690	Tb927_08_v5.1	800799	801998	+	1200	1460	1262	1362	641	626	622	765	615	634	1788	1558	1130	667	841	792	1190	1569	1422
Tb927.8.2700	Tb927_08_v5.1	803369	804088	+	720	1620	1526	1422	1408	1533	1628	5201	4306	4304	1633	1487	1142	753	1044	984	3180	4384	3704
Tb927.8.2710	Tb927_08_v5.1	804397	806538	+	2142	2126	1717	2040	1610	1528	1686	2206	1749	1635	3361	3012	2368	1896	2134	2234	3503	4361	3558
Tb927.8.2720	Tb927_08_v5.1	806882	808123	+	1242	2761	2629	2541	2436	2929	3111	3721	3121	2745	2543	2629	2140	1594	2157	2001	3373	4947	4174
Tb927.8.2730	Tb927_08_v5.1	808373	809521	+	1149	2976	2578	2371	2404	2338	2670	3574	2868	3026	3159	2875	2254	2057	2564	2382	3333	4502	3860
Tb927.8.2740	Tb927_08_v5.1	810553	811569	+	1017	2719	2451	2277	2451	2678	2854	1275	1072	975	4992	4600	3481	2480	2948	2837	1177	1542	1315
Tb927.8.2750	Tb927_08_v5.1	813493	814827	+	1335	2685	2454	2314	1895	1909	2090	2317	1897	2165	3080	2695	1974	1177	1420	1429	2739	3537	3291
Tb927.8.2760	Tb927_08_v5.1	815551	816984	+	1434	2491	2222	2093	2094	2079	2423	2567	1961	1971	2807	2615	1995	1744	2339	2030	2579	3565	2769
Tb927.8.2770	Tb927_08_v5.1	817353	826652	+	9300	8163	7123	7431	3355	2763	3501	922	1145	2427	14488	12417	9262	5044	5296	5833	1253	1652	1818
Tb927.8.2780	Tb927_08_v5.1	828598	829518	+	921	243	234	240	125	106	83	8	16	10	53	114	94	58	72	60	62	81	36
Tb927.8.2790	Tb927_08_v5.1	837661	837978	+	318	559	530	491	414	424	430	2301	2181	1929	893	823	593	363	539	501	1742	2107	1800
Tb927.8.2800	Tb927_08_v5.1	838362	839459	+	1098	2727	2556	2362	2584	2981	2985	6551	5570	4904	3086	2503	2031	2101	2520	2321	3883	5539	4355
Tb927.8.2810	Tb927_08_v5.1	839871	842477	+	2607	4608	4096	3882	3053	3035	3023	2373	1869	1977	4688	4407	3376	2746	3358	3093	3648	4901	3793
Tb927.8.2820	Tb927_08_v5.1	842913	846791	+	3879	9682	8564	8024	5421	5298	6309	943	847	1495	8670	7700	5768	5096	5691	5752	1362	1567	1298
Tb927.8.2830	Tb927_08_v5.1	848100	848813	+	714	1758	1713	1535	1388	1330	1391	1116	852	827	1532	1362	980	967	1120	1068	1252	1553	1240
Tb927.8.2840	Tb927_08_v5.1	850288	851700	+	1413	2458	2128	2024	2090	2097	2317	1330	1047	1006	2336	2016	1602	1822	2141	1913	1739	2207	1684
Tb927.8.2850	Tb927_08_v5.1	852053	853813	+	1761	1498	1321	1243	1559	1700	2086	839	700	914	2266	1801	1519	1732	1903	1868	1746	2148	1860
Tb927.8.2860	Tb927_08_v5.1	865608	868304	-	2697	5991	5340	4979	4510	4530	5090	2258	1630	1784	4307	3636	2949	2747	3502	3351	2692	3149	2446
Tb927.8.2870	Tb927_08_v5.1	868587	870833	-	2247	2420	2212	2124	2219	2442	2647	2775	2258	2216	2196	1944	1435	1420	1950	1793	1920	2499	2155
Tb927.8.2880	Tb927_08_v5.1	872795	876190	-	3396	2262	2086	1946	1152	906	998	294	315	453	2697	2350	1725	1235	1146	1233	711	791	569
